indroea;ano_hidr;aportano;qmedano;hmedano;qc;hc;ano_c;mes_c;dia_c;qci;hci;ano_ci;mes_ci;dia_ci;qcn;hcn;ano_cn;mes_cn;dia_cn;orig_dato_id
2056;1975;286.241;9.052;0.76;35.56;1.32;1976;4;28;36.14;1.36;1976;5;5;0.04;0.02;1976;1;30;1
2056;1976;693.31;21.985;1.33;137.14;3.43;1977;1;4;155.7;3.75;1977;1;2;0.43;0.64;1977;9;18;1
2056;1977;697.212;22.108;1.29;155.12;3.74;1978;3;5;172.52;4.04;1978;3;5;0.13;0.52;1978;8;26;1
2056;1978;527.407;16.724;1.03;107.5;2.99;1979;2;12;125;3.34;1979;2;12;0.04;0.41;1979;8;10;1
2056;1979;480.05;15.181;0.93;92;2.55;1980;5;15;108.64;2.87;1980;5;15;0.54;0.37;1980;9;14;1
2056;1980;213.982;6.785;0.61;49.2;1.6;1981;5;14;54.7;1.7;1981;5;13;0.28;0.24;1981;7;24;1
2056;1981;171.262;5.431;0.55;75.6;2.08;1982;1;1;105.85;2.63;1982;1;1;0.22;0.21;1982;8;30;1
2056;1982;140.918;4.468;0.5;22.23;1.09;1982;11;10;23.68;1.12;1982;11;10;0;0.1;1983;7;29;1
2056;1983;385.448;12.189;0.68;94.3;2.42;1984;5;23;97.6;2.48;1984;5;23;0;0.1;1984;9;9;1
2056;1984;307.872;9.763;0.55;51.4;1.64;1985;2;13;55.8;1.72;1985;2;13;0.28;0.02;1985;8;10;1
2056;1985;176.25;5.589;0.38;34.17;1.31;1986;2;26;;;;;;0.2;0;1986;7;12;1
2056;1986;440.233;13.96;0.54;456.332;3.43;1987;2;19;606.979;3.8;1987;2;18;0.643;0;1987;8;28;1
2056;1987;578.339;18.289;0.74;143.253;2.23;1988;1;29;181.403;2.44;1988;1;29;0.689;0.01;1988;9;22;1
2056;1988;136.659;4.333;0.33;24.14;1.06;1989;4;28;24.14;1.06;1989;4;28;0.64;0;1989;7;23;1
2056;1989;1073.636;34.045;0.8;1349;5.24;1989;12;19;1597.625;5.69;1989;12;19;0.732;0.02;1989;10;1;1
2056;1990;485.642;15.4;0.92;497.935;4.13;1991;3;8;726.968;4.6;1991;3;8;0.037;0.39;1991;9;2;1
2056;1991;80.817;2.556;0.65;8.156;0.94;1992;6;26;8.156;0.94;1992;6;25;0.176;0.34;1992;8;28;1
2056;1992;181.355;5.751;0.78;24.401;1.25;1993;6;12;28.147;1.3;1993;6;12;0.236;0.37;1993;8;17;1
2056;1993;377.445;11.969;0.98;158.649;2.96;1993;11;8;185.235;3.14;1993;11;9;0.544;0.34;1994;7;17;1
2056;1994;113.839;3.61;0.59;18.279;1.3;1995;2;18;19.064;1.32;1995;2;18;0.015;0.08;1995;8;25;1
2056;1995;598.997;18.942;1.09;237.39;4.39;1996;2;3;291.54;4.85;1996;1;;0.71;0.32;1995;10;7;1
2056;1996;320.129;10.151;0.68;218.79;3.56;1996;12;24;266.95;3.91;1996;12;25;0.23;0.24;1997;7;19;1
2056;1997;948.552;30.078;1.16;358.69;5.14;1997;12;19;441.39;5.72;1997;12;19;0.8;0.24;1997;10;25;1
2056;1998;117.988;3.741;0.42;12.412;0.86;1999;5;9;13.222;0.89;1999;5;9;0.196;0.18;1999;9;7;1
2056;1999;153.446;4.852;0.45;33.901;1.57;2000;4;22;33.901;1.57;2000;4;22;0.473;0.01;2000;7;24;1
2056;2000;592.403;18.785;0.87;155;3.41;2001;1;8;193;3.82;2001;1;8;0.489;0.14;2001;6;8;1
2056;2001;125.124;3.968;0.34;8.84;0.64;2002;3;19;9.93;0.71;2002;3;18;1.38;0.15;2002;8;1;1
2056;2002;398.085;12.623;0.8;78.6;3.69;2003;2;28;102;4.54;2003;2;27;1.05;0.12;2003;8;17;1
2056;2003;387.509;12.254;0.73;124;3.1;2003;12;8;145;3.33;2003;12;8;1.55;0.06;2004;9;29;1
2056;2004;91.075;2.888;0.26;15;0.73;2005;3;31;15.8;0.76;2005;3;31;0.468;0.1;2005;7;13;1
2056;2005;214.841;6.813;0.82;41;1.79;2006;3;21;42.8;1.84;2006;3;21;0;0.9;2006;9;9;1
2056;2006;272.609;8.644;1.67;50.9;3.85;2007;5;26;53.1;3.94;2007;5;26;0.881;1.48;2007;9;29;1
2056;2007;143.246;4.53;1.67;34.5;2.57;2008;5;28;36;2.61;2008;5;28;0.536;1.44;2008;8;8;1
2056;2008;325.854;10.333;1.85;102;4.12;2009;1;31;110;4.26;2009;1;31;0.633;1.45;2009;7;13;1
2056;2009;156.641;4.967;1.72;14.9;2.08;2010;3;10;15.2;2.09;2010;3;10;0.726;1.48;2010;7;17;1
2056;2010;226.637;7.187;1.78;35.1;2.66;2011;3;19;37.1;2.71;2011;4;24;0.625;1.47;2011;9;17;1
2056;2011;87.271;2.76;1.6;16.1;2.32;2012;5;1;17.4;2.37;2012;4;30;0.093;1.31;2012;7;25;1
2056;2012;303.554;9.626;1.89;130.5;4.96;2013;3;31;142.7;5.17;2013;3;31;0.617;1.41;2013;8;4;1
2056;2013;202.281;6.414;0.52;149.2;4.09;2014;3;4;158.8;4.25;2014;3;4;0.075;0.07;2014;9;3;1
2056;2014;233.943;7.418;0.5;52.495;1.97;2015;2;2;61.933;2.25;2015;2;2;0.113;0.11;2015;7;14;1
2056;2015;223.165;7.057;0.49;51.453;2;2016;5;16;53.329;2.05;2016;5;16;0.223;0.13;2016;9;8;1
2056;2016;112.976;3.582;0.36;91.392;3.44;2017;2;15;129.405;4.36;2017;2;15;0.008;0.04;2017;8;14;1
2056;2017;412.227;13.072;0.78;88.043;3.44;2018;4;18;109.301;3.94;2018;4;18;0.328;0.15;2018;8;17;1
2056;2018;101.188;3.209;0.34;17.327;0.97;2019;2;4;18.228;1.03;2019;2;4;0.009;0.04;2019;8;14;1
2056;2019;198.389;6.274;0.5;34.388;1.88;2019;12;23;35.785;1.94;2019;12;23;0.024;0.06;2020;8;6;1
2056;2020;374.086;11.862;0.76;88.887;3.64;2021;1;29;104.366;4;2020;12;13;0.188;0.13;2021;7;26;1
2057;1972;63.774;2.022;1.3;11.66;2.52;1972;12;8;;;;;;0.28;1.05;1973;8;29;1
2057;1973;75.286;2.387;1.35;9.9;2.3;1974;1;7;;;;;;0.38;1.08;1974;9;5;1
2057;1974;49.777;1.578;1.36;16.05;2.75;1975;6;11;;;;;;0.05;1.09;1974;10;3;1
2057;1975;22.911;0.725;1.26;8.9;2.1;1976;7;10;;;;;;0.1;1.12;1976;9;20;1
2057;1976;90.192;2.86;1.52;14.4;2.6;1977;2;3;;;;;;0.16;1.15;1977;9;15;1
2057;1977;74.078;2.349;0.3;15.06;1.04;1978;3;5;17.34;1.16;1978;3;5;0.02;0.01;1978;8;6;1
2057;1978;61.195;1.94;0.23;32.9;0.98;1979;2;7;51.05;1.31;1979;2;7;0.06;0.04;1978;10;9;1
2057;1979;45.006;1.423;0.23;30.7;0.94;1980;5;13;45;1.2;1980;5;13;0.05;0.63;1980;8;11;1
2057;1980;14.769;0.468;0.14;6.5;0.5;1980;12;21;13.65;0.63;1980;12;20;0.02;0.01;1980;10;16;1
2057;1981;16.182;0.513;0.16;4.7;0.46;1981;12;30;18.05;0.71;1982;6;9;0.116;0.07;1982;7;29;1
2057;1982;19.573;0.621;0.17;4.7;0.46;1982;12;13;7.05;0.51;1983;5;13;0.032;0.02;1983;8;2;1
2057;1983;88.178;2.788;0.26;29.6;0.92;1984;4;4;45.55;1.21;1984;5;6;0.116;0.07;1984;9;1;1
2057;1984;41.759;1.324;0.23;19.15;0.73;1985;4;8;26.3;0.86;1985;3;22;0.098;0.06;1985;8;17;1
2057;1985;44.69;1.417;0.2;26.3;0.86;1986;2;16;36.2;1.04;1986;2;14;0.08;0.05;1986;7;16;1
2057;1986;41.14;1.305;0.27;20.449;1.25;1987;2;17;35.867;1.64;1987;2;17;0.092;0.09;1987;8;8;1
2057;1987;51.92;1.642;0.32;9.325;0.82;1988;4;16;29.717;1.4;1988;6;29;0.141;0.1;1988;8;15;1
2057;1988;16.324;0.518;0.18;3.24;0.5;1989;4;26;3.24;0.5;1989;4;28;0.032;0.04;1989;8;15;1
2057;1989;18.905;0.599;0.18;3.824;0.54;1989;12;17;10.324;0.86;1989;12;17;0.032;0.04;1990;6;29;1
2057;1990;34.459;1.093;0.24;9.814;0.84;1991;4;15;22.022;1.22;1991;4;14;0.04;0.05;1991;8;13;1
2057;1991;8.578;0.271;0.14;0.984;0.28;1992;6;24;1.932;0.39;1992;7;15;0.032;0.04;1992;8;9;1
2057;1992;23.945;0.759;0.21;3.824;0.54;1992;12;17;6.048;0.67;1992;12;16;0.024;0.03;1993;8;4;1
2057;1993;30.6;0.97;0.23;21.23;1.2;1994;1;12;28.354;1.37;1994;1;12;0.016;0.02;1994;7;14;1
2057;1994;22.806;0.723;0.19;12.226;0.93;1995;2;13;27.016;1.34;1995;2;13;0.016;0.02;1995;7;31;1
2057;1995;60.145;1.902;0.27;24.71;1.3;1996;1;22;42.6;1.71;1996;1;;0.04;0.03;1996;7;15;1
2057;1996;37.238;1.181;0.24;17.75;1.1;1997;1;9;27.82;1.38;1997;1;9;0.15;0.08;1997;9;13;1
2057;1997;65.666;2.082;0.32;27.43;1.32;1997;12;18;49.77;1.76;1997;12;18;0.09;0.07;1998;8;25;1
2057;1998;27.455;0.871;0.21;9.598;0.8;1999;5;2;25.441;1.26;1999;5;2;0.001;0.01;1999;8;28;1
2057;1999;38.732;1.225;0.25;15.549;1;2000;5;22;37.77;1.52;2000;5;21;0.018;0.04;2000;9;9;1
2057;2000;66.076;2.095;0.28;26.5;1.29;2001;1;6;39.2;1.58;2001;1;6;0.072;0.05;2001;6;21;1
2057;2001;12.234;0.388;0.14;7.63;0.7;2002;6;8;13.1;0.93;2002;6;5;0.072;0.05;2002;7;5;1
2057;2002;33.444;1.061;0.31;15;1.34;2003;1;8;22.4;1.57;2003;1;23;0.033;0.02;2003;8;5;1
2057;2003;50.023;1.582;0.32;11.9;1.2;2003;12;1;16;1.45;2003;12;6;0.023;0.08;2004;8;8;1
2057;2004;12.554;0.398;0.17;2.36;0.43;2005;3;30;2.97;0.5;2005;3;30;0.001;0.07;2005;7;8;1
2057;2005;25.226;0.8;0.31;6.81;0.88;2005;12;30;10.2;1.06;2006;5;5;0.006;0.1;2006;8;12;1
2057;2006;29.022;0.92;0.34;7.33;0.97;2007;2;9;13.8;1.27;2007;2;8;0.005;0.06;2007;9;7;1
2057;2007;18.236;0.577;0.25;10.2;1.15;2008;5;24;11.5;1.21;2008;5;24;0.016;0.03;2008;9;18;1
2057;2008;46.62;1.478;0.35;30.7;1.84;2009;1;29;34.3;1.93;2009;1;29;0.019;0.04;2009;8;6;1
2057;2009;42.211;1.339;0.38;10;1.08;2010;2;17;17;1.43;2010;6;12;0.027;0.05;2010;8;27;1
2057;2010;27.833;0.883;0.3;6.39;0.93;2011;3;17;7.69;1.01;2011;3;17;0.034;0.06;2011;9;20;1
2057;2011;12.003;0.38;0.22;5.85;1.12;2012;4;28;8.46;1.32;2012;4;28;0.003;0.01;2012;8;1;1
2057;2012;51.197;1.623;0.48;31.5;2.07;2013;3;27;58.9;2.65;2013;3;27;0.021;0.05;2012;10;5;1
2057;2013;43.725;1.387;0.48;22.1;1.88;2014;3;2;26.6;2.02;2014;3;2;0.274;0.23;2013;10;15;1
2057;2014;28.953;0.918;0.42;7.766;1.2;2015;1;31;11.573;1.49;2015;1;31;0.345;0.27;2015;7;13;1
2057;2015;25.574;0.809;0.38;6.473;1.18;2016;2;14;7.738;1.27;2016;2;14;0.155;0.17;2016;9;6;1
2057;2016;9.519;0.302;0.23;5.263;1;2017;2;13;12.908;1.55;2017;2;13;0.085;0.12;2017;8;24;1
2057;2017;45.797;1.452;0.41;13.209;1.43;2018;4;16;24.114;1.88;2018;4;16;0.052;0.13;2018;8;6;1
2057;2018;13.264;0.421;0.24;3.057;0.69;2019;2;2;7.033;1.09;2019;7;8;0.022;0.07;2019;8;25;1
2057;2019;27.813;0.88;0.31;7.457;1.12;2019;12;21;9.065;1.24;2019;12;21;0.038;0.08;2020;8;10;1
2057;2020;34.994;1.11;0.33;15.388;1.55;2021;2;10;22.947;1.84;2021;2;10;0.08;0.12;2021;9;27;1
2060;1972;;;;;;;;;;;;;;;;;;;1
2060;1973;867.18;27.498;1.61;82.87;2.75;1974;1;12;;;;;;8.7;1.2;1973;10;1;1
2060;1974;;;;;;;;;;;;;;;;;;;1
2060;1975;658.663;20.829;1.57;74.25;2.1;1976;4;6;;;;;;0.84;1.4;1976;7;12;1
2060;1976;;;;;;;;;;;;;;;;;;;1
2060;1977;1516.205;48.079;1.83;222.75;3.42;1978;3;1;253.13;3.69;1978;3;1;1.6;1.1;1978;9;30;1
2060;1978;1358.638;43.082;1.81;168.3;3.38;1979;2;11;173.4;3.44;1979;2;11;3.62;1.11;1978;10;1;1
2060;1979;831.502;26.295;1.6;97.75;2.55;1980;1;25;107.1;2.66;1980;1;25;4.5;1.15;1980;9;14;1
2060;1980;365.386;11.586;1.34;40.35;1.85;1981;3;12;43.8;1.9;1980;12;21;2.42;1.04;1981;6;13;1
2060;1981;668.529;21.199;1.21;144.705;2.67;1981;12;31;168.45;2.86;1981;12;31;1.1;0.6;1982;8;27;1
2060;1982;963.876;30.564;1.39;110.85;2.37;1983;5;1;123.99;2.49;1982;12;21;6.595;0.91;1982;10;30;1
2060;1983;737.95;23.336;1.29;93;2.2;1984;4;4;101.4;2.28;1983;12;24;3.2;0.75;1984;9;11;1
2060;1984;1317.776;41.786;1.54;234.6;3.34;1985;2;12;252;3.46;1985;2;12;5.86;0.88;1984;10;18;1
2060;1985;501.648;15.907;1.12;99.3;2.26;1986;2;24;110.85;2.37;1986;2;24;2.36;0.69;1986;9;12;1
2060;1986;352.044;11.163;1.02;49.68;1.72;1987;4;10;50.47;1.73;1987;4;10;2.5;0.7;1987;6;26;1
2060;1987;1378.988;43.608;1.6;252.007;3.05;1988;1;30;278.422;3.16;1988;1;30;7.96;1.01;1987;10;9;1
2060;1988;419.512;13.303;1.12;74.827;2.01;1989;3;2;87.764;2.12;1989;3;2;1.83;0.7;1989;9;29;1
2060;1989;947.572;30.047;1.36;338.807;3.39;1989;12;22;400.57;3.6;1989;12;22;0.534;0.54;1989;10;10;1
2060;1990;857.304;27.185;1.39;168.525;2.65;1991;3;13;185.478;2.74;1991;3;13;6.896;0.97;1991;9;24;1
2060;1991;266.334;8.422;1.23;39.185;1.87;1992;4;6;41.466;1.9;1992;4;5;0.987;0.75;1992;6;30;1
2060;1992;496.653;15.749;1.21;93.733;2.36;1993;5;28;95.782;2.38;1993;5;28;2.256;0.71;1993;9;5;1
2060;1993;730.371;23.16;1.25;113.801;2.47;1994;1;11;135.92;2.66;1994;1;10;2.163;0.73;1994;9;4;1
2060;1994;521.076;16.523;1.11;66.158;1.98;1995;3;12;77.456;2.11;1995;1;1;0.294;0.55;1995;7;19;1
2060;1995;;;;;;;;;524.47;3.98;1996;1;;;;;;;1
2060;1996;650.833;20.638;1.15;137.85;2.35;1997;1;21;152.6;2.44;1997;1;21;1.77;0.68;1997;4;3;1
2060;1997;929.416;29.472;1.36;93.76;2.34;1998;1;13;122.23;2.65;1998;1;13;1.08;0.73;1998;9;16;1
2060;1998;344.715;10.931;0.95;40.793;1.64;1999;3;12;;;;;;0.08;0.64;1999;6;23;1
2060;1999;554.635;17.539;1.08;81.58;2.22;2000;5;17;91.835;2.34;2000;5;17;0.08;0.64;2000;6;17;1
2060;2000;2295.335;72.785;1.56;480;3.65;2001;1;6;588;3.93;2001;1;6;4.56;0.65;2001;6;22;1
2060;2001;324.213;10.281;0.92;61.5;1.76;2002;3;15;74.4;1.88;2002;3;15;2.57;0.6;2002;8;24;1
2060;2002;1393.134;44.176;1.37;491;3.51;2002;12;27;557;3.67;2002;12;27;4.56;0.73;2003;8;9;1
2060;2003;596.552;18.865;1.23;96.7;2.14;2003;12;1;111;2.23;2003;12;1;4.02;0.8;2004;6;30;1
2060;2004;475.508;15.078;1.16;75.5;1.99;2005;4;5;92.6;2.12;2005;4;5;3.75;0.78;2005;7;13;1
2060;2005;413.368;13.108;1.06;146;2.42;2006;3;25;168;2.51;2006;3;25;3.62;0.7;2006;7;1;1
2060;2006;1069.224;33.905;1.43;378;3.09;2006;10;26;468;3.26;2006;10;26;5.36;0.83;2006;10;1;1
2060;2007;487.398;15.413;1.15;71.6;1.98;2008;4;11;87;2.1;2008;4;22;4.36;0.76;2008;8;5;1
2060;2008;348.646;11.055;1.12;89.4;2.18;2009;1;30;102;2.28;2009;1;30;2.19;0.86;2009;7;30;1
2060;2009;1231.447;39.049;1.51;420;3.59;2010;2;28;495;3.8;2010;2;28;3.65;0.88;2009;10;4;1
2060;2010;863.835;27.392;1.41;172;2.69;2011;1;8;196;2.81;2011;1;8;3.72;0.88;2011;7;21;1
2060;2011;234.638;7.42;1.06;40.6;1.77;2012;5;10;42.8;1.79;2012;5;10;2.23;0.8;2012;7;19;1
2060;2012;750.75;23.806;1.3;219.4;2.91;2013;3;31;272;3.12;2013;3;30;2.59;0.84;2012;10;14;1
2060;2013;1237.676;39.246;1.51;374.4;3.45;2014;4;3;397.1;3.51;2014;4;3;5.97;0.9;2014;8;26;1
2060;2014;796.882;25.269;1.41;187.371;2.75;2015;1;31;269.826;3.14;2015;1;31;3.616;0.93;2015;7;1;1
2060;2015;1351.336;42.734;1.56;356.607;3.35;2016;1;11;423.043;3.51;2016;1;11;5.672;0.82;2016;7;21;1
2060;2016;314.749;9.981;0.96;154.85;2.68;2017;2;14;207.643;2.93;2017;2;14;2.878;0.72;2017;8;24;1
2060;2017;717.694;22.758;1.32;108.979;2.45;2018;6;11;116.887;2.49;2018;6;11;3.039;0.77;2017;10;1;1
2060;2018;362.665;11.5;1.19;41.327;1.83;2019;2;12;45.924;1.9;2019;2;1;2.197;0.96;2019;7;7;1
2060;2019;919.637;29.082;1.37;493.768;3.58;2019;12;20;566.718;3.7;2019;12;20;4.284;0.86;2020;6;23;1
2060;2020;787.5;24.971;1.33;175.3;2.78;2021;2;10;197.403;2.87;2021;2;7;4.092;0.85;2021;7;30;1
2061;1994;;;;;;;;;;;;;;;;;;;1
2061;1995;955.397;30.213;0.66;183.38;1.93;1996;1;9;205.5;2.04;1996;1;;0.11;0.14;1996;9;30;1
2061;1996;308.839;9.793;0.48;50.83;1.32;1996;12;23;52.9;1.35;1996;12;23;0.19;0.14;1997;4;2;1
2061;1997;569.76;18.067;0.6;94.14;1.52;1998;4;12;100.53;1.57;1998;4;12;1.13;0.18;1998;9;23;1
2061;1998;137.023;4.345;0.33;25.159;0.8;1999;3;12;60.262;1.22;1999;9;21;0.886;0.14;1999;4;10;1
2061;1999;413.608;13.08;0.57;63.332;1.43;2000;5;1;67.655;1.48;2000;5;1;2.338;0.23;2000;6;7;1
2061;2000;1193.505;37.846;0.72;148;2.03;2001;1;6;167;2.19;2001;1;5;2.31;0.14;2001;5;4;1
2061;2001;240.036;7.612;0.26;43.5;0.86;2002;3;21;54.5;1.03;2002;3;14;2.56;0.13;2002;4;25;1
2061;2002;701.989;22.26;0.55;124;1.82;2002;12;27;133;1.9;2002;12;27;1.67;0.2;2003;9;16;1
2061;2003;469.205;14.838;0.4;52.9;1.02;2003;12;1;56.2;1.08;2003;12;1;4.6;0.19;2004;6;20;1
2061;2004;374.74;11.883;0.37;46.2;0.91;2005;4;4;54.6;1.04;2005;4;4;2.78;0.18;2005;5;24;1
2061;2005;235.336;7.462;0.31;61.5;1.29;2006;3;25;81.6;1.55;2006;3;24;1.84;0.14;2006;5;2;1
2061;2006;694.202;22.013;0.7;111;1.93;2006;10;26;124;2.08;2006;10;25;2.39;0.23;2006;10;1;1
2061;2007;250.226;7.913;0.26;32;0.82;2008;4;11;42.2;1.01;2008;4;10;3.08;0.11;2007;11;29;1
2061;2008;317.59;10.071;1.31;87.1;2.2;2009;1;24;114;2.38;2009;1;24;0.847;0.97;2009;5;1;1
2061;2009;854.85;27.107;1.56;173;3.04;2010;2;28;188;3.14;2010;2;28;2.35;1.12;2009;10;5;1
2061;2010;477.474;15.141;1.42;123;2.71;2011;1;7;150;2.92;2011;1;7;3.16;1.1;2011;9;27;1
2061;2011;202.667;6.409;1.22;21.9;1.61;2012;5;9;22.6;1.62;2012;5;9;2.76;1.07;2012;9;25;1
2061;2012;536.646;17.017;1.42;156.4;2.96;2013;3;30;168.8;3.04;2013;3;30;0.806;0.99;2012;10;6;1
2061;2013;797.734;25.296;0.47;178.9;1.64;2014;4;2;190.9;1.7;2014;4;2;3.19;0.14;2014;9;30;1
2061;2014;507.706;16.099;0.37;108.134;1.26;2015;1;31;132.169;1.4;2015;1;31;3.182;0.14;2014;10;2;1
2061;2015;817.754;25.86;0.49;131.143;1.39;2016;1;11;151.707;1.51;2016;1;11;4.631;0.18;2015;10;3;1
2061;2016;230.362;7.305;0.22;81.839;1.06;2017;2;14;139.006;1.49;2017;2;13;1.886;0.1;2017;9;29;1
2061;2017;429.899;13.632;0.31;67.234;0.94;2018;3;11;79.477;1.04;2018;3;10;2.388;0.12;2017;10;27;1
2061;2018;267.803;8.492;0.25;27.773;0.58;2019;2;12;37.515;0.68;2019;2;21;2.42;0.12;2019;9;28;1
2061;2019;679.579;21.49;0.39;188.766;1.53;2019;12;20;203.565;1.59;2019;12;20;2.817;0.14;2019;10;10;1
2061;2020;513.355;16.278;0.34;103.833;1.14;2021;2;10;109.141;1.17;2021;2;10;3.494;0.16;2021;6;7;1
2062;1911;;;;;;;;;;;;;;;;;;;1
2062;1912;2644.544;83.858;0.68;525;1.69;1913;5;19;;;;;;33;0.11;1913;8;23;1
2062;1913;;;1.05;;;;;;;;;;;;;;;;1
2062;1914;;;1.18;;;;;;;;;;;;;;;;1
2062;1915;;;1.17;;;;;;;;;;;;;;;;1
2062;1916;;;;;;;;;;;;;;;;;;;1
2062;1917;;;;;;;;;;;;;;;;;;;1
2062;1918;;;1.19;;;;;;;;;;;;;;;;1
2062;1919;;;1;;;;;;;;;;;;;;;;1
2062;1920;;;0.79;;;;;;;;;;;;;;;;1
2062;1921;;;0.81;;;;;;;;;;;;;;;;1
2062;1922;;;0.79;;;;;;;;;;;;;;;;1
2062;1923;;;1;;;;;;;;;;;;;;;;1
2062;1924;;;0.8;;;;;;;;;;;;;;;;1
2062;1925;;;1.12;;;;;;;;;;;;;;;;1
2062;1926;;;1.06;;;;;;;;;;;;;;;;1
2062;1927;;;1.21;;;;;;;;;;;;;;;;1
2062;1928;;;0.82;;;;;;;;;;;;;;;;1
2062;1929;;;1.25;;;;;;;;;;;;;;;;1
2062;1930;4423.699;140.275;0.92;998.74;3.8;1931;3;13;;;;;;20.225;0.32;1931;8;10;1
2062;1931;3098.829;97.995;;354.04;;1931;11;;;;;;;22.345;;1931;10;;2
2062;1932;5448.352;172.766;;1121.54;;1933;3;;;;;;;21.28;;1933;8;;2
2062;1933;4319.851;136.982;;654.9;;1934;4;;;;;;;19.16;;1934;9;;2
2062;1934;;;;;;;;;;;;;;;;;;;2
2062;1935;;;;;;;;;;;;;;;;;;;2
2062;1936;;;;;;;;;;;;;;;;;;;2
2062;1937;;;;;;;;;;;;;;;;;;;2
2062;1938;;;;;;;;;;;;;;;;;;;2
2062;1939;;;;;;;;;;;;;;;;;;;2
2062;1940;;;;;;;;;;;;;;;;;;;2
2062;1941;3203.607;101.586;;350.47;;1942;5;;;;;;;19.2;;1942;7;;2
2062;1942;3570.38;113.216;0.86;814.528;3.06;1943;1;14;;;;;;24.2;0.42;1943;9;2;1
2062;1943;2878.863;91.039;0.79;402.76;1.8;1943;12;24;;;;;;20.3;0.36;1944;8;15;1
2062;1944;1773.223;56.229;0.61;380;1.84;1945;1;30;;;;;;4;0.16;1945;6;18;1
2062;1945;4189.242;132.84;0.91;1024;3.72;1946;5;8;;;;;;6.8;0.24;1945;10;1;1
2062;1946;5707.179;180.973;1.11;1762;5.84;1947;3;7;;;;;;27.6;0.46;1946;10;1;1
2062;1947;4175.66;132.048;0.93;1810;6;1948;1;31;;;;;;18;0.36;1948;9;1;1
2062;1948;1295.464;41.079;0.58;80;0.78;1949;1;6;;;;;;2.2;0.22;1949;9;8;1
2062;1949;1460.506;46.312;0.8;123;1.38;1950;5;31;;;;;;5;0.38;1950;8;21;1
2062;1950;3869.104;122.688;0.91;1100.8;4.42;1951;3;19;;;;;;8.6;0.36;1950;10;5;1
2062;1951;3615.391;114.33;0.89;783;3.35;1952;4;3;;;;;;11;0.4;1952;8;19;1
2062;1952;2227.12;70.622;0.69;221.3;1.29;1952;12;16;;;;;;3.95;0.27;1953;8;10;1
2062;1953;2541.227;80.582;0.72;433;2.05;1954;2;13;;;;;;1.3;0.19;1954;8;8;1
2062;1954;3262.157;103.442;0.83;658.4;2.89;1955;2;19;672.2;2.94;1955;2;;2.9;0.24;1955;7;11;1
2062;1955;5881.965;186.006;1.14;1276;5;1956;3;31;1306;5.1;1956;3;;11;0.4;1956;8;22;1
2062;1956;1617.849;51.302;0.62;161;1.07;1957;2;4;172.7;1.11;1957;2;;0.5;0.15;1957;8;11;1
2062;1957;2436.204;77.252;0.7;500;2.3;1958;3;29;508.1;2.33;1958;3;;0.1;0.11;1958;8;15;1
2062;1958;2841.877;90.115;0.78;567.5;2.55;1958;12;21;575;2.58;1958;12;;0.26;0.5;1959;9;2;1
2062;1959;8315.438;262.96;1.42;1561;5.95;1960;2;21;1570;5.98;1960;2;;8.6;0.36;1960;9;15;1
2062;1960;6240.413;197.882;1.16;1231;4.85;1961;1;3;1240;4.88;1961;1;;1;0.18;1961;8;28;1
2062;1961;8066.52;255.788;1.29;1530.6;5.81;1962;1;5;;;;;;20.3;0.41;1962;9;1;1
2062;1962;4841.51;153.523;0.91;701;2.59;1963;1;13;;;;;;22;0.37;1963;9;1;1
2062;1963;5074.963;160.486;0.95;1265;4.8;1964;2;26;;;;;;15;0.25;1964;7;18;1
2062;1964;1656.69;52.533;1.27;406.5;2.65;1965;3;18;;;;;;3;0.5;1965;9;21;1
2062;1965;7300.022;231.482;1.83;1591;6.06;1966;1;22;;;;;;15;0.39;1966;9;10;1
2062;1966;3697.713;117.254;1.18;820;4;1966;11;10;;;;;;13.4;0.22;1967;7;28;1
2062;1967;3215.151;101.673;1.08;593.8;3.3;1967;11;19;;;;;;12.4;0.16;1968;7;14;1
2062;1968;4415.818;140.025;1.16;1337;5.35;1969;3;20;;;;;;25;0.35;1969;7;31;1
2062;1969;4313.952;136.795;1.1;1355;5.4;1970;1;13;;;;;;21;0.28;1970;7;27;1
2062;1970;3273.748;103.81;0.95;705;3.48;1971;5;28;;;;;;22;0.3;1970;10;3;1
2062;1971;4072.696;128.791;1.09;1059.87;4.57;1972;2;14;;;;;;19.6;0.26;1971;10;8;1
2062;1972;3417.396;108.365;1.02;708.13;3.49;1972;12;10;;;;;;22.6;0.31;1973;9;6;1
2062;1973;3114.951;98.774;0.92;534.12;2.91;1974;3;30;;;;;;16;0.2;1974;8;8;1
2062;1974;2270.514;71.998;0.69;252.5;1.9;1975;4;26;;;;;;17.8;0.13;1975;7;19;1
2062;1975;;;;;;;;;;;;;;;;;;;1
2062;1976;;;;;;;;;;;;;;;;;;;1
2062;1977;6259.458;198.486;1.35;1451.25;5.75;1978;3;3;;;;;;36.05;0.33;1978;9;14;1
2062;1978;6127.226;194.293;1.27;1777.5;6.62;1979;2;13;1826.25;6.75;1979;2;13;20.5;0.14;1979;8;10;1
2062;1979;3659.364;115.721;0.91;467.75;2.82;1980;5;16;478.25;2.86;1980;5;15;10.75;0.01;1980;7;31;1
2062;1980;1734.122;54.989;1.35;148.3;2.17;1981;4;17;170.5;2.32;1981;3;3;3.38;0.61;1981;7;5;1
